FL,FRHL,ETL,MEL,BEL,LIPL_L,JL,FLL,FLR,DFL_L_R,DFL_R_L,NWL,L_L,L_W,LEL,LEW,REL,REW,FA,Gender,BMI
507.1824129442976,381.10497241573745,453.5471309577429,448.5755231842237,438.41989005974625,412.24871133819204,321.80118085550896,437.47571361162437,437.1647286778749,485.8003705227076,490.881859514079,97.51410154434076,211.25576915199264,45.27692569068709,90.44888059008801,40.26164427839479,100.84145972763385,41.10960958218893,5418654.0,1,21.992117458582708
737.6516793175489,543.1804488381371,652.3710600570813,656.8805066372422,630.4958366238433,590.5726034959631,463.57092229776447,632.9462852406988,620.1161181585268,692.1885581256021,709.9859153532555,142.0563268566381,301.23910768690047,79.05694150420949,139.43457247038842,56.568542494923804,137.00364958642524,54.230987451824994,10312259.5,1,21.00370389134143
646.5175945014954,426.8782027698299,508.8850557837202,463.67445476325304,495.0646422438185,466.0010729601382,369.2289262774519,519.3553696651263,565.795899596312,627.8248163301607,523.0152961434302,119.06720791217035,262.0934947685654,100.62305898749054,86.02325267042627,59.135437767890075,142.42541907960108,61.032778078668514,8397977.0,1,21.21318654666455
790.2822280679226,559.8044301360967,651.2772067253698,674.106816461605,612.0008169929188,570.0710482036428,437.3705522780426,701.1397863479151,662.894410898146,674.6273045170941,781.1811569668075,132.00378782444085,290.0,82.87339742040264,162.4438364481706,86.00581375697809,126.25371281669304,83.3606621854697,18800626.0,1,23.7114714077664
636.6419715978518,464.63964531666903,538.7188506076244,524.6046130182235,512.3377792043058,477.1425363557519,375.76721517450136,536.8361016176166,544.2977126536542,604.4145928086118,570.5479822065801,123.3288287465668,254.78618486880328,64.13267497929586,110.11357772772621,55.65968020030299,129.1239714383042,55.14526271584895,8501855.5,1,22.172883625506834
302.87456149369825,215.52262062252305,257.62957904712727,257.9399154842073,252.6420392571276,237.68256141332708,191.51240168720145,255.76551761330143,255.12545933324648,285.66063782047394,288.7213189218974,59.135437767890075,124.4025723206719,35.12833614050059,54.230987451824994,28.635642126552707,58.077534382926416,29.017236257093817,1967571.5,1,19.85924767081602
655.6370947406805,468.5904395098133,532.9840522942502,545.8177351460834,504.31141172890386,472.3557981013888,371.856154984693,563.2237566012286,541.8671423882427,576.355792891856,618.2693587749599,134.4953530795767,276.76163028859327,69.12307863514182,131.59407281484982,66.0,114.6298390472568,63.324560795950255,11141641.0,1,21.21318654666455
630.0579338441823,461.00976128494284,537.7220471581949,510.0686228342222,500.89919145472777,465.67155807500205,354.2386201418473,531.0969779616524,550.0009090901577,609.2922123250879,560.4221623026698,105.17128885774862,248.39484696748443,63.150613615387776,106.04244433244644,66.21933252457322,136.94524453225822,68.0294054067798,8181599.0,0,20.45177519839924
380.4260769190251,301.42494919963076,356.3593691766782,351.81955602268613,343.2462672775918,321.22422075553396,253.16002844051033,319.15200140371985,325.12459150301135,382.32054613896963,374.79060820676926,85.09406559801923,182.17573932881405,55.14526271584895,74.24284477308234,37.48332962798263,86.02325267042627,38.01315561749642,1800458.0,1,23.96683556661992
740.7091196954443,502.29274332803175,588.0986311835796,610.7208855115404,560.9153233777804,521.9932949760945,411.54586621663447,641.4865548084387,598.645136955108,619.9846772300102,688.9390393931817,136.49908424601244,273.2489707208428,120.88010589009261,148.70776711389354,70.178344238091,112.17842929904127,64.47480127925948,16021676.5,1,22.844434759498263
329.802971484491,239.13385373049965,283.1130516242584,268.0,273.00732590903124,255.0,199.01004999748127,277.89386463180506,286.00174824640493,325.0,283.6987839240768,62.00806399170998,131.03434664239754,30.265491900843113,54.147945482723536,31.622776601683793,70.57619995437555,29.274562336608895,2880895.0,1,22.172883625506834
370.95147930693037,293.1552489722809,345.48516610702694,347.9727000786125,335.5294323900662,316.5217212135685,252.24194734421155,318.27660925679095,315.1920049747455,369.4455304913026,374.14034799791375,79.40403012442127,169.75570682601514,37.05401462729781,75.32595834106593,36.138621999185304,76.4198926981712,36.013886210738214,3488990.0,1,20.337166281803757
559.7088528869273,411.052308106888,479.5633430528234,453.4357727396461,453.90858110416906,424.3265252137792,327.1238297648155,467.00107066258425,488.0,554.7476903962738,485.1030818290067,100.44899203078147,224.07588000496617,58.0,93.86160024205851,55.226805085936306,127.1927670899568,56.04462507680821,7207599.0,0,12.397006192806181
854.5525144776066,689.7028345599284,803.5527362905312,808.8634000868132,761.77687021857,711.4246270688133,559.8044301360967,738.0006775064641,718.5888949879479,808.9412834068985,849.0730239502371,173.4156855650607,342.58429619584143,77.41446893184762,176.91806012954132,65.76473218982953,167.10774967068403,64.8459713474939,17941345.5,1,23.841130187279617
431.18905366439907,322.7506777684595,375.48102482016316,356.20218977429096,354.1143882984706,329.05470669783773,252.0,352.8526604689272,368.06657006579667,419.80233443848306,374.98266626605556,85.0235261559999,194.09276132818556,65.49045732013177,74.10802925459562,40.162171256046406,97.86725703727473,40.44749683231337,4648313.5,1,20.565871298006346
523.0544904692053,375.12264661041195,432.24530072633524,451.2427284732686,414.40318531594323,389.75889983424366,308.91099041633333,461.88851468725653,433.4616476690873,470.95647357266466,512.4109678763716,101.71037311896953,206.77040407176264,59.033888572581766,111.36426715962351,59.22837157984339,83.72574275573791,56.00892785976178,4885126.0,1,20.787990384303793
806.6139101205731,585.4912467321778,698.5649576095268,680.5835731194222,669.5588099636955,629.0198725000665,485.68508315574195,678.7613719121028,696.7352438336961,763.398323288701,745.1187824769954,156.0416611036937,363.88597115030416,90.2551937563706,140.69825869569246,66.76076692189807,166.54428840401582,70.02856560004639,12950791.5,1,21.992117458582708
902.0049888997289,625.0127998689306,738.0006775064641,730.0438343003796,714.0112043938807,668.0187123127615,523.034415693652,749.6032283815218,759.7137618866727,825.414441356583,813.2330539273474,180.0,404.0012376218667,145.01379244747721,154.01298646542764,74.52516353554684,174.0028735394907,74.96665925596525,23248008.0,1,23.439873431102903
854.0210770232782,639.2824102069444,754.080234457846,732.2212780300774,724.0,681.0117473289282,528.1363460319693,720.506766102859,748.6053700047843,850.7179321020569,809.6449839281412,171.0,407.0049139752492,105.30432089900205,154.0811474515945,87.5728268357257,195.36888186197925,92.13576938409967,17063130.0,0,14.968859652979148
578.5257124795751,428.43202494678195,508.65508942701047,502.02091589892945,494.4623342581313,464.32100964742057,363.00550960006103,497.15691687836346,499.14426772226886,553.810436882513,540.7032457827491,106.30145812734649,218.66183937761065,49.49747468305833,102.00490184299969,52.49761899362675,115.7410903698423,52.3450093132096,6485188.0,1,23.7114714077664
227.79376637651873,169.75570682601514,201.80436070610565,203.62956563328422,196.65197685250968,183.53473785635242,147.41099009232656,193.12690128513947,189.08463713374496,215.92822881689185,223.0022421411946,47.16990566028302,98.32598842625484,34.23448553724738,44.40720662234904,26.019223662515376,46.09772228646444,25.709920264364882,997542.5,1,22.34835995810829
463.24939287601876,328.19658742893716,383.9505176451778,366.6019639881925,367.4914965002592,343.3729750577351,270.1851217221259,387.7782871693566,403.0,438.3811127318329,409.78530964396464,90.19977827023745,187.52333188166213,46.69047011971501,73.06161783043132,46.84015371452148,101.59724405711013,46.17358552246078,6020506.5,1,22.34835995810829
671.5452330260413,462.5635091530675,538.2053511439663,555.7445456322536,509.3544934522518,475.1515547696335,367.0,575.383350471666,548.9672121356612,537.9005484287965,634.8015437914436,127.1416532848303,292.6841300788275,90.80198235721508,137.46272221951665,63.788713735268246,110.76551810017412,64.07807737440318,12917759.0,1,21.992117458582708
568.1980288596574,439.5509071768593,513.3517312720393,505.8319879169367,503.16796400406895,475.10525149697094,382.03272111168695,481.01663172909105,494.2590413942875,572.0952717860898,557.2288578313223,129.0620006043607,255.09606033806168,49.16299421312742,105.23307464861035,50.00999900019995,126.0634760745554,52.15361924162119,5186198.0,1,21.61413129856648
378.6211827143326,290.07929950273945,334.73123547108656,343.3380258579,314.42805218364344,293.6017711118242,227.55438910291315,332.45902003104084,316.0063290505429,349.20624278497655,380.741382042982,74.43117626371358,156.16017418023074,45.01110973970759,83.21658488546619,42.579337712087536,69.87131027825369,40.01249804748511,1775736.0,0,11.565092031308229
586.052045470366,449.7821694998591,518.9547186412317,519.9173011162449,496.7786227284745,466.63261780548515,369.06368014205896,491.0040733028597,486.9537965762255,542.3513621260668,551.4390265478133,126.57013865837392,261.1991577321795,50.24937810560445,115.26057435220423,47.80167361086848,119.01680553602503,48.33218389437829,8568603.0,1,23.577754948187714
860.8234429893275,636.8555566217508,762.2709492037592,756.5560124670216,752.5323913294365,711.5539333037236,573.4675230560141,726.1549421438926,738.1327793832218,853.5836221484102,838.2708392876374,177.22866585290316,385.5191305240247,102.04410811016969,161.19863522995473,88.14193099768123,177.341478509682,84.8528137423857,21799023.5,1,22.844434759498263
530.5327511096747,420.4878119517854,494.88685575593945,482.643760966616,477.74574828040073,446.1793361418702,354.29507476113747,440.95918178443685,454.9428535541579,536.1063327363332,525.8840176312644,108.85311203635843,229.34035841953332,78.44743462982075,101.9803902718557,57.723478758647246,123.79418403139947,59.413803110051795,5220836.0,1,24.43210588290407
649.1132412761274,440.1647418864896,527.9109773437184,513.9357936551997,515.558920008179,483.41390133094023,382.22114017934695,550.1727001587774,568.0140843324222,604.6031756449845,585.7132404171857,114.15778554264269,234.2584043316269,51.478150704935004,101.31633629380802,55.54277630799526,124.4025723206719,59.07622195096772,9525030.0,1,24.43210588290407
